time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461300000	-23.6602	-7.33684	4.83441	2.43785	-0.532545	lidar	0.768176	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8496	-7.17855	4.84188	2.41637	-0.521918	radar	0.873782	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-24.017	-7.07446	4.79316	2.40701	-0.507498	lidar	2.36224	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1839	-6.89214	4.7976	2.36914	-0.526274	radar	1.94388	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3382	-6.65414	4.83344	2.31817	-0.549698	lidar	3.14126	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5052	-6.47771	4.83389	2.28584	-0.564448	radar	3.48478	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.6113	-6.32364	4.77224	2.25488	-0.571002	lidar	5.70747	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7521	-6.13204	4.77034	2.2228	-0.575373	radar	0.338673	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9297	-5.93797	4.79877	2.20233	-0.565099	lidar	2.44023	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0599	-5.73351	4.80016	2.17122	-0.565418	radar	1.87095	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1939	-5.55792	4.78091	2.14955	-0.559886	lidar	0.419584	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3464	-5.3722	4.78463	2.14159	-0.525885	radar	1.29786	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4865	-5.15592	4.80524	2.11584	-0.524085	lidar	0.529936	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6192	-4.97435	4.79063	2.11022	-0.487277	radar	6.52352	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7345	-4.7952	4.76257	2.09069	-0.483964	lidar	0.694541	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8553	-4.58944	4.76404	2.07261	-0.471625	radar	0.263465	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9637	-4.35542	4.78406	2.04284	-0.476878	lidar	0.453761	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.073	-4.13622	4.7897	2.00214	-0.518274	radar	10.9264	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1598	-3.86684	4.83219	1.96298	-0.529608	lidar	2.11466	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.234	-3.63256	4.83462	1.91439	-0.574757	radar	3.58246	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2627	-3.3681	4.84517	1.86383	-0.596279	lidar	4.55384	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.312	-3.12645	4.84736	1.81893	-0.623476	radar	0.617486	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3382	-2.88624	4.83891	1.77752	-0.634264	lidar	1.41655	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.396	-2.65848	4.83327	1.7537	-0.622806	radar	1.3333	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4758	-2.48517	4.7816	1.74391	-0.604743	lidar	5.67783	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5305	-2.24992	4.78506	1.72603	-0.582304	radar	0.93485	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5816	-2.04514	4.75729	1.70623	-0.574725	lidar	1.32169	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6123	-1.80741	4.75758	1.6856	-0.555097	radar	1.97831	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6096	-1.5622	4.75952	1.64799	-0.564847	lidar	1.12307	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6071	-1.32827	4.75397	1.60657	-0.589573	radar	1.73533	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6105	-1.10063	4.74299	1.57719	-0.590108	lidar	0.103251	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6395	-0.872109	4.73876	1.56138	-0.57309	radar	5.16561	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6496	-0.628216	4.74913	1.53792	-0.567301	lidar	0.446043	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6369	-0.387328	4.75645	1.50088	-0.587762	radar	2.2194	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5909	-0.110087	4.79783	1.46126	-0.595745	lidar	2.56861	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5714	0.127967	4.80037	1.43201	-0.599811	radar	1.75474	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5478	0.404741	4.84468	1.40652	-0.592855	lidar	1.87907	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.535	0.641588	4.83935	1.39613	-0.56093	radar	1.75054	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5274	0.913501	4.87702	1.38196	-0.545031	lidar	3.33982	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4895	1.1649	4.88343	1.37321	-0.504292	radar	7.37028	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4324	1.40704	4.88757	1.34592	-0.506162	lidar	0.0724198	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3936	1.63012	4.86682	1.33361	-0.483311	radar	8.22635	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3376	1.85204	4.85134	1.31016	-0.4833	lidar	0.21521	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2702	2.08299	4.84999	1.28293	-0.489845	radar	0.191455	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2064	2.28988	4.82199	1.2596	-0.489847	lidar	0.706064	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1438	2.51964	4.81629	1.24859	-0.463317	radar	0.888146	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.065	2.75853	4.82875	1.22631	-0.461937	lidar	0.12924	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9708	2.98088	4.83351	1.18723	-0.496629	radar	2.79237	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8716	3.24524	4.87955	1.16414	-0.493136	lidar	1.75192	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7891	3.47272	4.88083	1.14492	-0.488732	radar	2.16219	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6825	3.6822	4.86958	1.11819	-0.491461	lidar	0.136	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5659	3.89142	4.86437	1.08807	-0.500397	radar	1.09691	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4961	4.08588	4.82937	1.07568	-0.489044	lidar	3.76703	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3726	4.29059	4.82576	1.04723	-0.494916	radar	0.608289	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2146	4.50287	4.84354	1.01186	-0.504957	lidar	1.99161	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0638	4.70075	4.83954	0.987186	-0.492527	radar	8.92944	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9445	4.89827	4.83014	0.967372	-0.488028	lidar	0.450829	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7885	5.09005	4.83125	0.937797	-0.491734	radar	2.29942	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6226	5.29626	4.85392	0.909107	-0.494986	lidar	0.909292	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4514	5.47385	4.85915	0.86703	-0.526021	radar	0.969437	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2651	5.64676	4.86267	0.830655	-0.536132	lidar	1.23817	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0986	5.81114	4.85605	0.79533	-0.553897	radar	3.24434	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9245	5.9741	4.84959	0.765362	-0.556518	lidar	0.0561333	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7785	6.16337	4.83324	0.771516	-0.492581	radar	4.70615	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6096	6.32176	4.82238	0.746781	-0.493197	lidar	0.125768	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.459	6.50017	4.81102	0.743017	-0.458798	radar	1.93909	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2417	6.70225	4.87193	0.720019	-0.456203	lidar	4.20991	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0456	6.84689	4.86275	0.695191	-0.451791	radar	5.56654	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8346	7.01325	4.88891	0.670022	-0.453396	lidar	1.09058	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6235	7.14758	4.89237	0.63499	-0.471436	radar	1.48642	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4371	7.29603	4.88851	0.616032	-0.466841	lidar	0.284675	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2111	7.41763	4.90829	0.568049	-0.511933	radar	2.60992	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0305	7.5802	4.91363	0.55866	-0.49502	lidar	2.1542	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8469	7.74731	4.90999	0.563243	-0.447485	radar	5.86195	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6394	7.89047	4.91977	0.545552	-0.44225	lidar	0.144105	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4475	8.02692	4.90721	0.535691	-0.423304	radar	1.65102	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2144	8.07751	4.8721	0.487532	-0.45254	lidar	4.32285	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0218	8.23418	4.86277	0.501189	-0.389709	radar	6.70273	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8416	8.38546	4.85956	0.500393	-0.3703	lidar	3.17356	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6039	8.49271	4.88314	0.467329	-0.395691	radar	4.22404	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.36	8.62182	4.91854	0.4497	-0.392411	lidar	1.43159	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1597	8.75531	4.90319	0.456256	-0.347307	radar	2.06324	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9563	8.86197	4.88832	0.442294	-0.344156	lidar	0.592929	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7541	8.98675	4.87212	0.447183	-0.305318	radar	1.72691	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5281	9.0619	4.85986	0.421276	-0.316672	lidar	0.613146	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2913	9.1665	4.88002	0.402752	-0.322809	radar	4.30929	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0123	9.24818	4.92173	0.373417	-0.335686	lidar	5.92006	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7935	9.33477	4.91199	0.357196	-0.336447	radar	1.66202	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5427	9.43202	4.93801	0.341871	-0.334329	lidar	0.811989	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2802	9.46056	4.9539	0.288238	-0.392793	radar	5.82595	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-18.0014	9.57866	5.01848	0.280565	-0.37876	lidar	3.99308	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7586	9.66548	5.01795	0.277505	-0.349076	radar	2.90443	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4898	9.77043	5.06258	0.270455	-0.336998	lidar	1.85941	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2453	9.84207	5.06727	0.254576	-0.337631	radar	0.532017	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9792	9.96347	5.11469	0.257094	-0.316076	lidar	2.403	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.7279	10.0252	5.11844	0.239802	-0.318399	radar	0.119538	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4794	10.1369	5.14104	0.243259	-0.297589	lidar	1.78138	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.2267	10.1993	5.14834	0.22617	-0.303821	radar	0.666808	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9817	10.2377	5.13517	0.205184	-0.310127	lidar	0.200735	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7347	10.3013	5.13095	0.19892	-0.294788	radar	0.267653	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4996	10.3102	5.09886	0.171027	-0.309152	lidar	1.12215	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.2143	10.3244	5.13939	0.13008	-0.353563	radar	8.27947	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9528	10.3836	5.15606	0.122307	-0.342795	lidar	0.475993	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.7044	10.423	5.13232	0.12364	-0.302976	radar	6.34873	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4507	10.3995	5.11409	0.0886463	-0.324439	lidar	1.8964	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1906	10.4252	5.11805	0.0762184	-0.317093	radar	0.646655	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.9	10.564	5.18984	0.104449	-0.268335	lidar	8.79906	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6446	10.6257	5.18172	0.117314	-0.222646	radar	2.35117	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3861	10.6316	5.17674	0.097442	-0.23205	lidar	0.408277	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1241	10.657	5.18254	0.0856684	-0.233038	radar	0.256203	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8685	10.7512	5.19874	0.101689	-0.203456	lidar	4.19358	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.6057	10.8012	5.20468	0.104937	-0.183108	radar	1.59169	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3583	10.777	5.18045	0.0775173	-0.20256	lidar	1.64193	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0998	10.8165	5.17801	0.0818661	-0.177544	radar	0.757409	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8501	10.8809	5.17975	0.0897047	-0.15991	lidar	2.06589	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5763	10.9007	5.19547	0.0807552	-0.160122	radar	2.75145	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.338	10.9202	5.17374	0.073285	-0.1596	lidar	0.731432	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0749	10.8533	5.18798	0.00682541	-0.26007	radar	9.70825	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7883	10.8244	5.21109	-0.0175091	-0.27181	lidar	2.87098	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5317	10.8209	5.20726	-0.0296518	-0.269809	radar	0.143574	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2918	10.8196	5.18723	-0.0398622	-0.266548	lidar	0.930279	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0381	10.877	5.16805	-0.00672559	-0.18747	radar	6.65195	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.77974	10.9206	5.17552	0.00121455	-0.168894	lidar	1.99214	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.53922	10.9078	5.15185	-0.00929654	-0.167909	radar	4.08473	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.28086	10.9305	5.1567	-0.00802467	-0.157641	lidar	0.632455	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.02877	10.9155	5.14484	-0.0160438	-0.151688	radar	2.76059	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.7686	10.9424	5.15257	-0.0118797	-0.1393	lidar	0.928756	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.52063	10.905	5.13668	-0.0297611	-0.148781	radar	6.56578	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.33075	10.836	5.05688	-0.0593996	-0.172039	lidar	6.48144	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.07514	10.852	5.05633	-0.0483968	-0.140159	radar	1.45571	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.7673	10.8815	5.12135	-0.039318	-0.123129	lidar	4.18946	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.50407	10.8833	5.12302	-0.0315778	-0.0953637	radar	2.15849	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.23512	10.8664	5.13649	-0.039258	-0.0984326	lidar	0.458017	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.99006	10.903	5.11634	-0.0115316	-0.0420021	radar	4.23129	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
